window_id,method,feature,statistic,p_value,severity,status,minimum_detectable_effect
2014-10,kl,total_bal_ex_mort,0.00968786140020065,6.67331149348815e-104,none,ok,0.00017128562217652834
2014-10,kl,total_bc_limit,0.005925461540285351,1.0207356498528501e-61,none,ok,0.00017128562217652834
2014-11,psi,loan_amnt,0.008399604335429044,4.749543435434841e-30,none,ok,0.0004697348814968313
2014-11,psi,int_rate,0.225183800503617,0.0,watch,ok,0.0004697348814968313
2014-11,psi,installment,0.0056998141028598605,2.1322797088933485e-19,none,ok,0.0004697348814968313
2014-11,psi,annual_inc,0.004624906870651555,3.0902141219730743e-15,none,ok,0.0004697348814968313
2014-11,psi,dti,0.04774352406440562,4.0964158448534354e-191,none,ok,0.0004697348814968313
2014-11,psi,delinq_2yrs,0.006448134691844798,1.0597669326152725e-28,none,ok,5.219276461075903e-05
2014-11,psi,inq_last_6mths,0.04839560596645327,4.474892138498152e-202,none,ok,0.00010438552922151806
2014-11,psi,open_acc,0.016384108484069702,2.9072263212557886e-62,none,ok,0.0004697348814968313
2014-11,psi,pub_rec,0.0132027374701579,5.873744730340508e-57,none,ok,5.219276461075903e-05
2014-11,psi,revol_bal,0.028639889131508982,2.0807783483898874e-112,none,ok,0.0004697348814968313
2014-11,psi,revol_util,0.01590168797325735,2.8775866489912557e-60,none,ok,0.00046997898556412176
2014-11,psi,total_acc,0.006891079824297134,4.530689470275775e-24,none,ok,0.0004697348814968313
2014-11,psi,tot_coll_amt,0.0,,none,ok,0.0
2014-11,psi,tot_cur_bal,0.009387030305121414,5.437533299329424e-34,none,ok,0.0004697348814968313
2014-11,psi,total_rev_hi_lim,0.016145595760564173,2.7143222438255447e-61,none,ok,0.0004697348814968313
2014-11,psi,acc_open_past_24mths,0.029502789017784664,7.318116926235315e-118,none,ok,0.0003653493522753132
2014-11,psi,avg_cur_bal,0.009899018546858682,4.8468739164069265e-36,none,ok,0.00046973895252617304
2014-11,psi,bc_open_to_buy,0.006857591711780618,1.3120239229059842e-23,none,ok,0.000475536954956458
2014-11,psi,bc_util,0.009897626019745729,1.571097358116448e-35,none,ok,0.00047579851241149717
2014-11,psi,mo_sin_old_rev_tl_op,0.00825416261571559,1.8011449417452272e-29,none,ok,0.0004697348814968313
2014-11,psi,mort_acc,0.004943392485430121,6.858199123084394e-19,none,ok,0.00026096382305379516
2014-11,psi,num_actv_bc_tl,0.008177758996538755,2.9826080354980022e-31,none,ok,0.00031315658766455415
2014-11,psi,num_sats,0.01636293307290322,3.5450769898253957e-62,none,ok,0.0004697348814968313
2014-11,psi,pct_tl_nvr_dlq,0.024264317858667946,2.8929489227218834e-99,none,ok,0.00020886350538749303
2014-11,psi,percent_bc_gt_75,0.009049904286161354,2.448646128007294e-34,none,ok,0.0003170863361102057
2014-11,psi,tot_hi_cred_lim,0.00842136374511883,3.890496682985242e-30,none,ok,0.0004697348814968313
2014-11,psi,total_bal_ex_mort,0.024421552647403012,4.2395818323189314e-95,none,ok,0.0004697348814968313
2014-11,psi,total_bc_limit,0.016588505097502697,4.283657819006432e-63,none,ok,0.0004697348814968313
2014-11,ks,loan_amnt,0.02647014178255125,4.276067211887187e-12,none,ok,0.05
2014-11,ks,int_rate,0.1808339232836641,0.0,alert,ok,0.05
2014-11,ks,installment,0.040103788390749906,3.268327070578815e-27,none,ok,0.05
2014-11,ks,annual_inc,0.021683853446300583,2.9447803234071626e-08,none,ok,0.05
2014-11,ks,dti,0.07780702229353542,2.472328330302647e-101,watch,ok,0.05
2014-11,ks,delinq_2yrs,0.0318156318697389,2.769795167768108e-17,none,ok,0.05
2014-11,ks,inq_last_6mths,0.08109016155751914,4.851212290154357e-110,watch,ok,0.05
2014-11,ks,open_acc,0.04373283569964315,2.7927672470834716e-32,none,ok,0.05
2014-11,ks,pub_rec,0.04060571699510196,6.910640178359223e-28,none,ok,0.05
2014-11,ks,revol_bal,0.04429899001653481,4.127870139273941e-33,none,ok,0.05
